ants1000000.png,-97.05205169863444
ants1000001.png,-97.05205169863444
ants1000002.png,-97.05205169863444
ants1000003.png,-97.05205169863444
ants1000100.png,-88.31795586363407
ants1000101.png,-88.31795586363407
ants1000102.png,-88.31795586363407
ants1000103.png,-88.31795586363407
ants1000200.png,-76.04501022047013
ants1000201.png,-76.04501022047013
ants1000202.png,-76.04501022047013
ants1000203.png,-76.04501022047013
ants1000300.png,-75.74793918685471
ants1000301.png,-75.74793918685471
ants1000302.png,-75.74793918685471
ants1000303.png,-75.74793918685471
ants1000400.png,-92.6637740041153
ants1000401.png,-92.6637740041153
ants1000402.png,-92.6637740041153
ants1000403.png,-92.6637740041153
ants1000500.png,-94.78650761755505
ants1000501.png,-94.78650761755505
ants1000502.png,-94.78650761755505
ants1000503.png,-94.78650761755505
ants1000600.png,-95.44852539140628
ants1000601.png,-95.44852539140628
ants1000602.png,-95.44852539140628
ants1000603.png,-95.44852539140628
ants1000700.png,-86.5708561226342
ants1000701.png,-86.5708561226342
ants1000702.png,-86.5708561226342
ants1000703.png,-86.5708561226342
ants1000800.png,-76.7529265389241
ants1000801.png,-76.7529265389241
ants1000802.png,-76.7529265389241
ants1000803.png,-76.7529265389241
ants1000900.png,-67.98124730718189
ants1000901.png,-67.98124730718189
ants1000902.png,-67.98124730718189
ants1000903.png,-67.98124730718189
ants1001000.png,-66.44915559840223
ants1001001.png,-66.44915559840223
ants1001002.png,-66.44915559840223
ants1001003.png,-66.44915559840223
ants1001100.png,-70.6429232182698
ants1001101.png,-70.6429232182698
ants1001102.png,-70.6429232182698
ants1001103.png,-70.6429232182698
ants1001200.png,-70.84700525696769
ants1001201.png,-70.84700525696769
ants1001202.png,-70.84700525696769
ants1001203.png,-70.84700525696769
ants1001300.png,-61.620506771874645
ants1001301.png,-61.620506771874645
ants1001302.png,-61.620506771874645
ants1001303.png,-61.620506771874645
ants1001400.png,-62.690079604530624
ants1001401.png,-62.690079604530624
ants1001402.png,-62.690079604530624
ants1001403.png,-62.690079604530624
ants1001500.png,-62.91306399721807
ants1001501.png,-62.91306399721807
ants1001502.png,-62.91306399721807
ants1001503.png,-62.91306399721807
ants1001600.png,-65.03980668016206
ants1001601.png,-65.03980668016206
ants1001602.png,-65.03980668016206
ants1001603.png,-65.03980668016206
ants1001700.png,-65.12428516850267
ants1001701.png,-65.12428516850267
ants1001702.png,-65.12428516850267
ants1001703.png,-65.12428516850267
ants1001800.png,-74.78158306108176
ants1001801.png,-74.78158306108176
ants1001802.png,-74.78158306108176
ants1001803.png,-74.78158306108176
ants1001900.png,-84.21606048117077
ants1001901.png,-84.21606048117077
ants1001902.png,-84.21606048117077
ants1001903.png,-84.21606048117077
ants1002000.png,-94.07487314996521
ants1002001.png,-94.07487314996521
ants1002002.png,-94.07487314996521
ants1002003.png,-94.07487314996521
ants1002100.png,-87.13881895548866
ants1002101.png,-87.13881895548866
ants1002102.png,-87.13881895548866
ants1002103.png,-87.13881895548866
ants1002200.png,-84.81008292622023
ants1002201.png,-84.81008292622023
ants1002202.png,-84.81008292622023
ants1002203.png,-84.81008292622023
ants1002300.png,-72.57303713084238
ants1002301.png,-72.57303713084238
ants1002302.png,-72.57303713084238
ants1002303.png,-72.57303713084238
ants1002400.png,-64.65067056697202
ants1002401.png,-64.65067056697202
ants1002402.png,-64.65067056697202
ants1002403.png,-64.65067056697202
ants1002500.png,-60.63114056538265
ants1002501.png,-60.63114056538265
ants1002502.png,-60.63114056538265
ants1002503.png,-60.63114056538265
ants1002600.png,-45.35779580391481
ants1002601.png,-45.35779580391481
ants1002602.png,-45.35779580391481
ants1002603.png,-45.35779580391481
ants1002700.png,-39.07929236868007
ants1002701.png,-39.07929236868007
ants1002702.png,-39.07929236868007
ants1002703.png,-39.07929236868007
ants1002800.png,-25.25446786738475
ants1002801.png,-25.25446786738475
ants1002802.png,-25.25446786738475
ants1002803.png,-25.25446786738475
ants1002900.png,-20.475887001622755
ants1002901.png,-20.475887001622755
ants1002902.png,-20.475887001622755
ants1002903.png,-20.475887001622755
ants1003000.png,-24.519511405930242
ants1003001.png,-24.519511405930242
ants1003002.png,-24.519511405930242
ants1003003.png,-24.519511405930242
ants1003100.png,-39.80763235103832
ants1003101.png,-39.80763235103832
ants1003102.png,-39.80763235103832
ants1003103.png,-39.80763235103832
ants1003200.png,-51.232391723509686
ants1003201.png,-51.232391723509686
ants1003202.png,-51.232391723509686
ants1003203.png,-51.232391723509686
ants1003300.png,-36.16919283172685
ants1003301.png,-36.16919283172685
ants1003302.png,-36.16919283172685
ants1003303.png,-36.16919283172685
ants1003400.png,-35.03681963792885
ants1003401.png,-35.03681963792885
ants1003402.png,-35.03681963792885
ants1003403.png,-35.03681963792885
ants1003500.png,-24.64749132926069
ants1003501.png,-24.64749132926069
ants1003502.png,-24.64749132926069
ants1003503.png,-24.64749132926069
ants1003600.png,-15.634165475130274
ants1003601.png,-15.634165475130274
ants1003602.png,-15.634165475130274
ants1003603.png,-15.634165475130274
ants1003700.png,-10.51288625099532
ants1003701.png,-10.51288625099532
ants1003702.png,-10.51288625099532
ants1003703.png,-10.51288625099532
ants1003800.png,-5.936003652445388
ants1003801.png,-5.936003652445388
ants1003802.png,-5.936003652445388
ants1003803.png,-5.936003652445388
ants1003900.png,6.5080350939268605
ants1003901.png,6.5080350939268605
ants1003902.png,6.5080350939268605
ants1003903.png,6.5080350939268605
ants1004000.png,25.15165398110309
ants1004001.png,25.15165398110309
ants1004002.png,25.15165398110309
ants1004003.png,25.15165398110309
ants1004100.png,48.401648010280525
ants1004101.png,48.401648010280525
ants1004102.png,48.401648010280525
ants1004103.png,48.401648010280525
ants1004200.png,70.60929985245163
ants1004201.png,70.60929985245163
ants1004202.png,70.60929985245163
ants1004203.png,70.60929985245163
ants1004300.png,75.38757704141462
ants1004301.png,75.38757704141462
ants1004302.png,75.38757704141462
ants1004303.png,75.38757704141462
ants1004400.png,96.16762323383456
ants1004401.png,96.16762323383456
ants1004402.png,96.16762323383456
ants1004403.png,96.16762323383456
ants1004500.png,90.09763794958403
ants1004501.png,90.09763794958403
ants1004502.png,90.09763794958403
ants1004503.png,90.09763794958403
ants1004600.png,95.30753282996646
ants1004601.png,95.30753282996646
ants1004602.png,95.30753282996646
ants1004603.png,95.30753282996646
ants1004700.png,92.29339903089544
ants1004701.png,92.29339903089544
ants1004702.png,92.29339903089544
ants1004703.png,92.29339903089544
ants1004800.png,102.19772264409838
ants1004801.png,102.19772264409838
ants1004802.png,102.19772264409838
ants1004803.png,102.19772264409838
ants1004900.png,104.38984387173615
ants1004901.png,104.38984387173615
ants1004902.png,104.38984387173615
ants1004903.png,104.38984387173615
ants1005000.png,113.02043569034909
ants1005001.png,113.02043569034909
ants1005002.png,113.02043569034909
ants1005003.png,113.02043569034909
ants1005100.png,120.13903209161137
ants1005101.png,120.13903209161137
ants1005102.png,120.13903209161137
ants1005103.png,120.13903209161137
ants1005200.png,112.5155064101583
ants1005201.png,112.5155064101583
ants1005202.png,112.5155064101583
ants1005203.png,112.5155064101583
ants1005300.png,115.0673232573547
ants1005301.png,115.0673232573547
ants1005302.png,115.0673232573547
ants1005303.png,115.0673232573547
ants1005400.png,92.29187027841678
ants1005401.png,92.29187027841678
ants1005402.png,92.29187027841678
ants1005403.png,92.29187027841678
ants1005500.png,89.27271484499941
ants1005501.png,89.27271484499941
ants1005502.png,89.27271484499941
ants1005503.png,89.27271484499941
ants1005600.png,90.0
ants1005601.png,90.0
ants1005602.png,90.0
ants1005603.png,90.0
ants1005700.png,88.04558877747253
ants1005701.png,88.04558877747253
ants1005702.png,88.04558877747253
ants1005703.png,88.04558877747253
ants1005800.png,90.38470569412064
ants1005801.png,90.38470569412064
ants1005802.png,90.38470569412064
ants1005803.png,90.38470569412064
ants1005900.png,91.43053219080747
ants1005901.png,91.43053219080747
ants1005902.png,91.43053219080747
ants1005903.png,91.43053219080747
ants1006000.png,91.49505551274615
ants1006001.png,91.49505551274615
ants1006002.png,91.49505551274615
ants1006003.png,91.49505551274615
ants1006100.png,92.20401550583104
ants1006101.png,92.20401550583104
ants1006102.png,92.20401550583104
ants1006103.png,92.20401550583104
ants1006200.png,95.71241778574316
ants1006201.png,95.71241778574316
ants1006202.png,95.71241778574316
ants1006203.png,95.71241778574316
ants1006300.png,102.36172901145983
ants1006301.png,102.36172901145983
ants1006302.png,102.36172901145983
ants1006303.png,102.36172901145983
ants1006400.png,104.34455858802917
ants1006401.png,104.34455858802917
ants1006402.png,104.34455858802917
ants1006403.png,104.34455858802917
ants1006500.png,116.82661106378413
ants1006501.png,116.82661106378413
ants1006502.png,116.82661106378413
ants1006503.png,116.82661106378413
ants1006600.png,121.66234416672496
ants1006601.png,121.66234416672496
ants1006602.png,121.66234416672496
ants1006603.png,121.66234416672496
ants1006700.png,122.57430108342682
ants1006701.png,122.57430108342682
ants1006702.png,122.57430108342682
ants1006703.png,122.57430108342682
ants1006800.png,123.31343920341517
ants1006801.png,123.31343920341517
ants1006802.png,123.31343920341517
ants1006803.png,123.31343920341517
ants1006900.png,127.14143959152842
ants1006901.png,127.14143959152842
ants1006902.png,127.14143959152842
ants1006903.png,127.14143959152842
ants1007000.png,114.77658008894396
ants1007001.png,114.77658008894396
ants1007002.png,114.77658008894396
ants1007003.png,114.77658008894396
ants1007100.png,116.36323863198074
ants1007101.png,116.36323863198074
ants1007102.png,116.36323863198074
ants1007103.png,116.36323863198074
ants1007200.png,104.75029757396699
ants1007201.png,104.75029757396699
ants1007202.png,104.75029757396699
ants1007203.png,104.75029757396699
ants1007300.png,102.86483289458248
ants1007301.png,102.86483289458248
ants1007302.png,102.86483289458248
ants1007303.png,102.86483289458248
ants1007400.png,99.61564600512106
